timestamp,hive_code,hive_number,temperature_c,humidity_pct,hive_weight_kg,bee_activity_score,scenario,health_label,data_source
2026-08-05T23:00:00,HV-2026-003,3,32.11,86.66,54.901,73.86,high_humidity,critical,synthetic_prototype_dataset
2026-08-06T00:00:00,HV-2026-003,3,32.42,84.77,54.938,58.68,high_humidity,critical,synthetic_prototype_dataset
2026-08-06T01:00:00,HV-2026-003,3,32.73,86.6,54.965,67.94,high_humidity,critical,synthetic_prototype_dataset
2026-08-06T02:00:00,HV-2026-003,3,32.31,84.13,55.038,70.44,high_humidity,critical,synthetic_prototype_dataset
2026-08-06T03:00:00,HV-2026-003,3,32.36,83.92,55.1,63.73,high_humidity,critical,synthetic_prototype_dataset
2026-08-06T04:00:00,HV-2026-003,3,33.21,84.08,55.105,65.47,high_humidity,critical,synthetic_prototype_dataset
2026-08-06T05:00:00,HV-2026-003,3,33.25,78.8,55.096,61.72,high_humidity,warning,synthetic_prototype_dataset
2026-08-06T06:00:00,HV-2026-003,3,34.01,80.91,55.147,65.54,high_humidity,critical,synthetic_prototype_dataset
2026-08-06T07:00:00,HV-2026-003,3,34.11,77.86,55.186,67.49,high_humidity,warning,synthetic_prototype_dataset
2026-08-06T08:00:00,HV-2026-003,3,33.61,74.25,55.18,71.5,high_humidity,healthy,synthetic_prototype_dataset
2026-08-06T09:00:00,HV-2026-003,3,35.25,70.32,55.269,69.66,high_humidity,warning,synthetic_prototype_dataset
2026-08-06T10:00:00,HV-2026-003,3,35.17,74.03,55.357,71.73,high_humidity,healthy,synthetic_prototype_dataset
2026-08-06T11:00:00,HV-2026-003,3,34.23,72.22,55.415,71.77,high_humidity,healthy,synthetic_prototype_dataset
2026-08-06T12:00:00,HV-2026-003,3,35.18,72.06,55.437,70.1,high_humidity,healthy,synthetic_prototype_dataset
2026-08-06T13:00:00,HV-2026-003,3,34.67,72.78,55.411,72.38,high_humidity,healthy,synthetic_prototype_dataset
2026-08-06T14:00:00,HV-2026-003,3,33.82,72.0,55.496,71.97,high_humidity,healthy,synthetic_prototype_dataset
2026-08-06T15:00:00,HV-2026-003,3,34.82,79.35,55.587,77.4,high_humidity,warning,synthetic_prototype_dataset
2026-08-06T16:00:00,HV-2026-003,3,34.62,73.21,55.57,77.62,high_humidity,healthy,synthetic_prototype_dataset
2026-08-06T17:00:00,HV-2026-003,3,34.1,79.33,55.584,78.56,high_humidity,warning,synthetic_prototype_dataset
2026-08-06T18:00:00,HV-2026-003,3,33.66,78.94,55.611,75.01,high_humidity,warning,synthetic_prototype_dataset
2026-08-06T19:00:00,HV-2026-003,3,33.38,81.34,55.62,80.21,high_humidity,critical,synthetic_prototype_dataset
2026-08-06T20:00:00,HV-2026-003,3,33.4,83.89,55.609,77.87,high_humidity,critical,synthetic_prototype_dataset
2026-08-06T21:00:00,HV-2026-003,3,32.26,84.3,55.602,81.4,high_humidity,critical,synthetic_prototype_dataset
2026-08-06T22:00:00,HV-2026-003,3,32.82,87.31,55.664,75.18,high_humidity,critical,synthetic_prototype_dataset
2026-08-06T23:00:00,HV-2026-003,3,32.14,89.07,55.683,69.62,high_humidity,critical,synthetic_prototype_dataset
2026-08-07T00:00:00,HV-2026-003,3,32.68,73.6,55.761,76.85,normal,healthy,synthetic_prototype_dataset
2026-08-07T01:00:00,HV-2026-003,3,32.27,75.85,55.732,73.36,normal,warning,synthetic_prototype_dataset
2026-08-07T02:00:00,HV-2026-003,3,32.01,68.45,55.788,74.05,normal,healthy,synthetic_prototype_dataset
2026-08-07T03:00:00,HV-2026-003,3,33.02,71.99,55.834,74.41,normal,healthy,synthetic_prototype_dataset
2026-08-07T04:00:00,HV-2026-003,3,32.54,70.0,55.891,75.82,normal,healthy,synthetic_prototype_dataset
2026-08-07T05:00:00,HV-2026-003,3,32.88,65.99,55.923,74.06,normal,healthy,synthetic_prototype_dataset
2026-08-07T06:00:00,HV-2026-003,3,33.5,65.91,55.933,77.03,normal,healthy,synthetic_prototype_dataset
2026-08-07T07:00:00,HV-2026-003,3,34.12,68.06,55.984,83.41,normal,healthy,synthetic_prototype_dataset
2026-08-07T08:00:00,HV-2026-003,3,33.81,59.96,56.013,82.63,normal,healthy,synthetic_prototype_dataset
2026-08-07T09:00:00,HV-2026-003,3,34.77,63.57,55.959,85.74,normal,healthy,synthetic_prototype_dataset
2026-08-07T10:00:00,HV-2026-003,3,34.81,57.5,56.022,83.59,normal,healthy,synthetic_prototype_dataset
2026-08-07T11:00:00,HV-2026-003,3,34.96,61.38,56.077,79.37,normal,healthy,synthetic_prototype_dataset
2026-08-07T12:00:00,HV-2026-003,3,34.77,56.43,56.142,90.79,normal,healthy,synthetic_prototype_dataset
2026-08-07T13:00:00,HV-2026-003,3,34.23,58.37,56.155,85.52,normal,healthy,synthetic_prototype_dataset
2026-08-07T14:00:00,HV-2026-003,3,34.84,59.48,56.22,91.85,normal,healthy,synthetic_prototype_dataset
2026-08-07T15:00:00,HV-2026-003,3,34.95,59.38,56.309,94.07,normal,healthy,synthetic_prototype_dataset
2026-08-07T16:00:00,HV-2026-003,3,34.88,62.55,56.32,86.08,normal,healthy,synthetic_prototype_dataset
2026-08-07T17:00:00,HV-2026-003,3,33.37,64.55,56.384,94.45,normal,healthy,synthetic_prototype_dataset
2026-08-07T18:00:00,HV-2026-003,3,33.31,66.27,56.41,87.78,normal,healthy,synthetic_prototype_dataset
2026-08-07T19:00:00,HV-2026-003,3,33.53,68.8,56.44,91.13,normal,healthy,synthetic_prototype_dataset
2026-08-07T20:00:00,HV-2026-003,3,33.16,70.93,56.436,92.66,normal,healthy,synthetic_prototype_dataset
2026-08-07T21:00:00,HV-2026-003,3,32.73,70.51,56.469,90.14,normal,healthy,synthetic_prototype_dataset
2026-08-07T22:00:00,HV-2026-003,3,32.89,70.52,56.54,88.21,normal,healthy,synthetic_prototype_dataset
2026-08-07T23:00:00,HV-2026-003,3,32.05,72.13,56.53,81.01,normal,healthy,synthetic_prototype_dataset
2026-08-08T00:00:00,HV-2026-003,3,32.48,77.05,56.498,71.24,normal,warning,synthetic_prototype_dataset
2026-08-08T01:00:00,HV-2026-003,3,32.56,73.17,56.553,75.64,normal,healthy,synthetic_prototype_dataset
2026-08-08T02:00:00,HV-2026-003,3,32.09,72.14,56.494,72.0,normal,healthy,synthetic_prototype_dataset
2026-08-08T03:00:00,HV-2026-003,3,32.99,73.58,56.569,77.54,normal,healthy,synthetic_prototype_dataset
2026-08-08T04:00:00,HV-2026-003,3,31.81,68.84,56.64,81.68,normal,healthy,synthetic_prototype_dataset
2026-08-08T05:00:00,HV-2026-003,3,33.76,67.87,56.619,75.86,normal,healthy,synthetic_prototype_dataset
2026-08-08T06:00:00,HV-2026-003,3,33.49,69.3,56.652,76.06,normal,healthy,synthetic_prototype_dataset
2026-08-08T07:00:00,HV-2026-003,3,33.85,65.39,56.699,75.29,normal,healthy,synthetic_prototype_dataset
2026-08-08T08:00:00,HV-2026-003,3,33.65,65.45,56.671,85.36,normal,healthy,synthetic_prototype_dataset
2026-08-08T09:00:00,HV-2026-003,3,33.54,60.48,56.739,81.36,normal,healthy,synthetic_prototype_dataset
2026-08-08T10:00:00,HV-2026-003,3,34.01,61.19,56.779,82.24,normal,healthy,synthetic_prototype_dataset
2026-08-08T11:00:00,HV-2026-003,3,34.45,59.66,56.8,93.04,normal,healthy,synthetic_prototype_dataset
2026-08-08T12:00:00,HV-2026-003,3,34.67,58.81,56.823,92.12,normal,healthy,synthetic_prototype_dataset
2026-08-08T13:00:00,HV-2026-003,3,34.0,60.37,56.858,82.13,normal,healthy,synthetic_prototype_dataset
2026-08-08T14:00:00,HV-2026-003,3,34.24,60.99,56.87,89.03,normal,healthy,synthetic_prototype_dataset
2026-08-08T15:00:00,HV-2026-003,3,35.18,61.84,56.859,85.97,normal,healthy,synthetic_prototype_dataset
2026-08-08T16:00:00,HV-2026-003,3,34.0,62.35,56.903,90.62,normal,healthy,synthetic_prototype_dataset
2026-08-08T17:00:00,HV-2026-003,3,34.6,64.67,56.896,93.92,normal,healthy,synthetic_prototype_dataset
2026-08-08T18:00:00,HV-2026-003,3,34.05,66.9,56.917,92.18,normal,healthy,synthetic_prototype_dataset
2026-08-08T19:00:00,HV-2026-003,3,33.05,64.6,56.962,93.0,normal,healthy,synthetic_prototype_dataset
2026-08-08T20:00:00,HV-2026-003,3,33.48,68.67,56.995,90.39,normal,healthy,synthetic_prototype_dataset
2026-08-08T21:00:00,HV-2026-003,3,32.6,71.64,57.021,89.68,normal,healthy,synthetic_prototype_dataset
2026-08-08T22:00:00,HV-2026-003,3,32.69,74.74,57.02,87.52,normal,healthy,synthetic_prototype_dataset
2026-08-08T23:00:00,HV-2026-003,3,32.03,72.23,56.988,87.19,normal,healthy,synthetic_prototype_dataset
2026-08-09T00:00:00,HV-2026-003,3,32.35,73.34,57.013,77.46,normal,healthy,synthetic_prototype_dataset
2026-08-09T01:00:00,HV-2026-003,3,32.81,72.62,56.997,75.68,normal,healthy,synthetic_prototype_dataset
2026-08-09T02:00:00,HV-2026-003,3,33.16,70.59,57.045,80.05,normal,healthy,synthetic_prototype_dataset
2026-08-09T03:00:00,HV-2026-003,3,31.45,72.31,57.091,75.06,normal,healthy,synthetic_prototype_dataset
2026-08-09T04:00:00,HV-2026-003,3,32.49,69.05,57.104,74.94,normal,healthy,synthetic_prototype_dataset
2026-08-09T05:00:00,HV-2026-003,3,32.88,67.81,57.171,71.75,normal,healthy,synthetic_prototype_dataset
2026-08-09T06:00:00,HV-2026-003,3,32.65,68.79,57.189,74.64,normal,healthy,synthetic_prototype_dataset
2026-08-09T07:00:00,HV-2026-003,3,33.72,65.18,57.196,79.6,normal,healthy,synthetic_prototype_dataset
2026-08-09T08:00:00,HV-2026-003,3,33.65,62.57,57.148,83.73,normal,healthy,synthetic_prototype_dataset
2026-08-09T09:00:00,HV-2026-003,3,34.27,62.87,57.199,83.28,normal,healthy,synthetic_prototype_dataset
2026-08-09T10:00:00,HV-2026-003,3,34.56,61.25,57.203,78.9,normal,healthy,synthetic_prototype_dataset
2026-08-09T11:00:00,HV-2026-003,3,34.64,58.63,57.293,85.84,normal,healthy,synthetic_prototype_dataset
2026-08-09T12:00:00,HV-2026-003,3,34.41,59.13,57.34,85.66,normal,healthy,synthetic_prototype_dataset
2026-08-09T13:00:00,HV-2026-003,3,34.81,59.98,57.335,79.58,normal,healthy,synthetic_prototype_dataset
2026-08-09T14:00:00,HV-2026-003,3,34.39,61.56,57.364,92.45,normal,healthy,synthetic_prototype_dataset
2026-08-09T15:00:00,HV-2026-003,3,34.33,64.11,57.445,92.61,normal,healthy,synthetic_prototype_dataset
2026-08-09T16:00:00,HV-2026-003,3,33.54,63.15,57.526,90.48,normal,healthy,synthetic_prototype_dataset
2026-08-09T17:00:00,HV-2026-003,3,34.02,62.31,57.627,87.11,normal,healthy,synthetic_prototype_dataset
2026-08-09T18:00:00,HV-2026-003,3,32.54,65.99,57.571,86.2,normal,healthy,synthetic_prototype_dataset
2026-08-09T19:00:00,HV-2026-003,3,34.25,67.75,57.546,89.97,normal,healthy,synthetic_prototype_dataset
2026-08-09T20:00:00,HV-2026-003,3,32.38,71.67,57.54,90.47,normal,healthy,synthetic_prototype_dataset
2026-08-09T21:00:00,HV-2026-003,3,32.0,76.25,57.582,87.55,normal,warning,synthetic_prototype_dataset
2026-08-09T22:00:00,HV-2026-003,3,32.18,71.68,57.581,85.36,normal,healthy,synthetic_prototype_dataset
2026-08-09T23:00:00,HV-2026-003,3,32.93,72.38,57.531,83.03,normal,healthy,synthetic_prototype_dataset
2026-08-10T00:00:00,HV-2026-003,3,32.51,73.28,57.552,80.09,normal,healthy,synthetic_prototype_dataset
2026-08-10T01:00:00,HV-2026-003,3,31.79,74.63,57.553,78.02,normal,healthy,synthetic_prototype_dataset
2026-08-10T02:00:00,HV-2026-003,3,32.09,72.36,57.607,78.62,normal,healthy,synthetic_prototype_dataset
2026-08-10T03:00:00,HV-2026-003,3,32.4,70.83,57.688,78.06,normal,healthy,synthetic_prototype_dataset
2026-08-10T04:00:00,HV-2026-003,3,32.57,69.06,57.749,76.4,normal,healthy,synthetic_prototype_dataset
2026-08-10T05:00:00,HV-2026-003,3,32.98,68.75,57.786,75.8,normal,healthy,synthetic_prototype_dataset
2026-08-10T06:00:00,HV-2026-003,3,33.94,69.0,57.829,80.81,normal,healthy,synthetic_prototype_dataset
2026-08-10T07:00:00,HV-2026-003,3,33.73,66.16,57.889,81.39,normal,healthy,synthetic_prototype_dataset
2026-08-10T08:00:00,HV-2026-003,3,34.46,64.37,57.987,77.73,normal,healthy,synthetic_prototype_dataset
2026-08-10T09:00:00,HV-2026-003,3,34.24,61.4,58.009,74.4,normal,healthy,synthetic_prototype_dataset
2026-08-10T10:00:00,HV-2026-003,3,35.14,58.82,58.052,78.02,normal,healthy,synthetic_prototype_dataset
2026-08-10T11:00:00,HV-2026-003,3,34.93,58.56,58.053,85.2,normal,healthy,synthetic_prototype_dataset
2026-08-10T12:00:00,HV-2026-003,3,34.38,58.7,58.101,88.7,normal,healthy,synthetic_prototype_dataset
2026-08-10T13:00:00,HV-2026-003,3,34.28,58.19,58.145,88.99,normal,healthy,synthetic_prototype_dataset
2026-08-10T14:00:00,HV-2026-003,3,35.18,58.74,58.177,92.24,normal,healthy,synthetic_prototype_dataset
2026-08-10T15:00:00,HV-2026-003,3,35.2,59.99,58.191,90.27,normal,healthy,synthetic_prototype_dataset
2026-08-10T16:00:00,HV-2026-003,3,33.78,61.87,58.238,94.95,normal,healthy,synthetic_prototype_dataset
2026-08-10T17:00:00,HV-2026-003,3,33.14,67.62,58.251,91.09,normal,healthy,synthetic_prototype_dataset
2026-08-10T18:00:00,HV-2026-003,3,34.11,67.32,58.271,92.51,normal,healthy,synthetic_prototype_dataset
2026-08-10T19:00:00,HV-2026-003,3,32.98,69.48,58.289,92.89,normal,healthy,synthetic_prototype_dataset
2026-08-10T20:00:00,HV-2026-003,3,32.12,68.41,58.264,89.33,normal,healthy,synthetic_prototype_dataset
2026-08-10T21:00:00,HV-2026-003,3,31.79,70.44,58.25,94.11,normal,healthy,synthetic_prototype_dataset
2026-08-10T22:00:00,HV-2026-003,3,31.82,70.48,58.284,94.03,normal,healthy,synthetic_prototype_dataset
2026-08-10T23:00:00,HV-2026-003,3,32.09,73.42,58.354,90.18,normal,healthy,synthetic_prototype_dataset
2026-08-11T00:00:00,HV-2026-003,3,32.25,72.78,58.395,71.24,normal,healthy,synthetic_prototype_dataset
2026-08-11T01:00:00,HV-2026-003,3,31.82,76.17,58.466,76.72,normal,warning,synthetic_prototype_dataset
2026-08-11T02:00:00,HV-2026-003,3,31.37,70.71,58.467,75.4,normal,healthy,synthetic_prototype_dataset
2026-08-11T03:00:00,HV-2026-003,3,31.88,71.33,58.554,77.4,normal,healthy,synthetic_prototype_dataset
2026-08-11T04:00:00,HV-2026-003,3,32.81,68.5,58.522,71.7,normal,healthy,synthetic_prototype_dataset
2026-08-11T05:00:00,HV-2026-003,3,32.27,68.77,58.56,72.62,normal,healthy,synthetic_prototype_dataset
2026-08-11T06:00:00,HV-2026-003,3,33.43,69.47,58.654,78.7,normal,healthy,synthetic_prototype_dataset
2026-08-11T07:00:00,HV-2026-003,3,33.62,66.34,58.726,70.8,normal,healthy,synthetic_prototype_dataset
2026-08-11T08:00:00,HV-2026-003,3,34.68,62.35,58.737,78.38,normal,healthy,synthetic_prototype_dataset
2026-08-11T09:00:00,HV-2026-003,3,34.42,59.88,58.761,83.2,normal,healthy,synthetic_prototype_dataset
2026-08-11T10:00:00,HV-2026-003,3,34.58,61.45,58.787,85.43,normal,healthy,synthetic_prototype_dataset
2026-08-11T11:00:00,HV-2026-003,3,35.09,61.86,58.843,87.81,normal,healthy,synthetic_prototype_dataset
2026-08-11T12:00:00,HV-2026-003,3,35.05,64.64,58.928,85.59,normal,healthy,synthetic_prototype_dataset
2026-08-11T13:00:00,HV-2026-003,3,34.21,59.6,58.959,88.9,normal,healthy,synthetic_prototype_dataset
2026-08-11T14:00:00,HV-2026-003,3,34.17,62.91,58.953,82.41,normal,healthy,synthetic_prototype_dataset
2026-08-11T15:00:00,HV-2026-003,3,34.22,60.36,58.949,86.7,normal,healthy,synthetic_prototype_dataset
2026-08-11T16:00:00,HV-2026-003,3,33.67,63.35,58.965,87.64,normal,healthy,synthetic_prototype_dataset
2026-08-11T17:00:00,HV-2026-003,3,33.69,66.84,59.051,90.4,normal,healthy,synthetic_prototype_dataset
2026-08-11T18:00:00,HV-2026-003,3,33.46,66.5,59.097,91.37,normal,healthy,synthetic_prototype_dataset
2026-08-11T19:00:00,HV-2026-003,3,33.62,65.24,59.114,91.07,normal,healthy,synthetic_prototype_dataset
2026-08-11T20:00:00,HV-2026-003,3,32.7,68.64,59.094,92.35,normal,healthy,synthetic_prototype_dataset
2026-08-11T21:00:00,HV-2026-003,3,32.1,68.62,59.149,90.54,normal,healthy,synthetic_prototype_dataset
2026-08-11T22:00:00,HV-2026-003,3,32.18,71.24,59.17,92.38,normal,healthy,synthetic_prototype_dataset
2026-08-11T23:00:00,HV-2026-003,3,31.38,70.77,59.173,87.01,normal,healthy,synthetic_prototype_dataset
2026-08-12T00:00:00,HV-2026-003,3,31.81,75.06,59.236,76.93,normal,warning,synthetic_prototype_dataset
2026-08-12T01:00:00,HV-2026-003,3,32.33,74.15,59.261,71.47,normal,healthy,synthetic_prototype_dataset
2026-08-12T02:00:00,HV-2026-003,3,31.75,70.53,59.281,76.81,normal,healthy,synthetic_prototype_dataset
2026-08-12T03:00:00,HV-2026-003,3,31.76,71.98,59.275,72.26,normal,healthy,synthetic_prototype_dataset
2026-08-12T04:00:00,HV-2026-003,3,32.4,68.39,59.322,75.41,normal,healthy,synthetic_prototype_dataset
2026-08-12T05:00:00,HV-2026-003,3,33.36,67.92,59.332,82.56,normal,healthy,synthetic_prototype_dataset
2026-08-12T06:00:00,HV-2026-003,3,32.6,69.21,59.415,78.68,normal,healthy,synthetic_prototype_dataset
2026-08-12T07:00:00,HV-2026-003,3,33.52,67.66,59.429,75.36,normal,healthy,synthetic_prototype_dataset
2026-08-12T08:00:00,HV-2026-003,3,33.81,62.38,59.426,83.51,normal,healthy,synthetic_prototype_dataset
2026-08-12T09:00:00,HV-2026-003,3,33.91,61.9,59.409,81.47,normal,healthy,synthetic_prototype_dataset
2026-08-12T10:00:00,HV-2026-003,3,33.94,58.72,59.443,86.7,normal,healthy,synthetic_prototype_dataset
2026-08-12T11:00:00,HV-2026-003,3,34.79,61.06,59.479,83.35,normal,healthy,synthetic_prototype_dataset
2026-08-12T12:00:00,HV-2026-003,3,34.99,58.89,59.551,90.23,normal,healthy,synthetic_prototype_dataset
2026-08-12T13:00:00,HV-2026-003,3,34.21,58.89,59.575,81.97,normal,healthy,synthetic_prototype_dataset
2026-08-12T14:00:00,HV-2026-003,3,34.25,63.18,59.58,92.76,normal,healthy,synthetic_prototype_dataset
2026-08-12T15:00:00,HV-2026-003,3,34.06,65.76,59.597,88.43,normal,healthy,synthetic_prototype_dataset
2026-08-12T16:00:00,HV-2026-003,3,33.57,62.16,59.682,91.18,normal,healthy,synthetic_prototype_dataset
2026-08-12T17:00:00,HV-2026-003,3,34.13,62.72,59.739,86.48,normal,healthy,synthetic_prototype_dataset
2026-08-12T18:00:00,HV-2026-003,3,32.73,67.33,59.776,90.19,normal,healthy,synthetic_prototype_dataset
2026-08-12T19:00:00,HV-2026-003,3,33.32,70.29,59.853,85.71,normal,healthy,synthetic_prototype_dataset
2026-08-12T20:00:00,HV-2026-003,3,33.36,73.79,59.865,83.68,normal,healthy,synthetic_prototype_dataset
2026-08-12T21:00:00,HV-2026-003,3,31.79,71.02,59.96,88.99,normal,healthy,synthetic_prototype_dataset
2026-08-12T22:00:00,HV-2026-003,3,31.93,71.73,59.939,91.19,normal,healthy,synthetic_prototype_dataset
2026-08-12T23:00:00,HV-2026-003,3,32.04,77.44,59.986,88.3,normal,warning,synthetic_prototype_dataset
2026-08-13T00:00:00,HV-2026-003,3,31.91,71.99,59.98,71.21,normal,healthy,synthetic_prototype_dataset
2026-08-13T01:00:00,HV-2026-003,3,32.47,73.02,60.039,76.48,normal,healthy,synthetic_prototype_dataset
2026-08-13T02:00:00,HV-2026-003,3,32.06,70.91,60.074,75.23,normal,healthy,synthetic_prototype_dataset
2026-08-13T03:00:00,HV-2026-003,3,32.8,70.62,60.121,81.74,normal,healthy,synthetic_prototype_dataset
2026-08-13T04:00:00,HV-2026-003,3,32.79,71.87,60.166,82.64,normal,healthy,synthetic_prototype_dataset
2026-08-13T05:00:00,HV-2026-003,3,33.15,70.03,60.19,73.29,normal,healthy,synthetic_prototype_dataset
2026-08-13T06:00:00,HV-2026-003,3,32.77,69.24,60.179,78.61,normal,healthy,synthetic_prototype_dataset
2026-08-13T07:00:00,HV-2026-003,3,33.84,66.8,60.186,75.06,normal,healthy,synthetic_prototype_dataset
2026-08-13T08:00:00,HV-2026-003,3,34.14,62.93,60.173,86.41,normal,healthy,synthetic_prototype_dataset
2026-08-13T09:00:00,HV-2026-003,3,33.88,60.22,60.198,85.74,normal,healthy,synthetic_prototype_dataset
2026-08-13T10:00:00,HV-2026-003,3,33.47,63.0,60.204,83.93,normal,healthy,synthetic_prototype_dataset
2026-08-13T11:00:00,HV-2026-003,3,34.27,63.78,60.249,82.04,normal,healthy,synthetic_prototype_dataset
2026-08-13T12:00:00,HV-2026-003,3,34.48,60.12,60.298,87.44,normal,healthy,synthetic_prototype_dataset
2026-08-13T13:00:00,HV-2026-003,3,34.57,57.72,60.329,89.23,normal,healthy,synthetic_prototype_dataset
2026-08-13T14:00:00,HV-2026-003,3,34.14,62.11,60.372,87.36,normal,healthy,synthetic_prototype_dataset
2026-08-13T15:00:00,HV-2026-003,3,34.77,58.88,60.389,93.25,normal,healthy,synthetic_prototype_dataset
2026-08-13T16:00:00,HV-2026-003,3,34.79,67.57,60.429,91.13,normal,healthy,synthetic_prototype_dataset
2026-08-13T17:00:00,HV-2026-003,3,34.02,67.44,60.474,93.12,normal,healthy,synthetic_prototype_dataset
2026-08-13T18:00:00,HV-2026-003,3,33.52,67.9,60.471,88.85,normal,healthy,synthetic_prototype_dataset
2026-08-13T19:00:00,HV-2026-003,3,32.74,66.63,60.438,88.4,normal,healthy,synthetic_prototype_dataset
2026-08-13T20:00:00,HV-2026-003,3,32.55,70.65,60.483,90.18,normal,healthy,synthetic_prototype_dataset
2026-08-13T21:00:00,HV-2026-003,3,32.28,70.26,60.539,88.58,normal,healthy,synthetic_prototype_dataset
2026-08-13T22:00:00,HV-2026-003,3,31.99,72.68,60.538,86.27,normal,healthy,synthetic_prototype_dataset
2026-08-13T23:00:00,HV-2026-003,3,31.81,73.2,60.586,88.53,normal,healthy,synthetic_prototype_dataset
2026-08-14T00:00:00,HV-2026-003,3,32.7,76.17,60.679,77.14,normal,warning,synthetic_prototype_dataset
2026-08-14T01:00:00,HV-2026-003,3,32.29,72.87,60.733,73.7,normal,healthy,synthetic_prototype_dataset
2026-08-14T02:00:00,HV-2026-003,3,31.52,75.8,60.715,76.98,normal,warning,synthetic_prototype_dataset
2026-08-14T03:00:00,HV-2026-003,3,31.99,73.97,60.784,77.85,normal,healthy,synthetic_prototype_dataset
2026-08-14T04:00:00,HV-2026-003,3,33.21,70.5,60.887,78.61,normal,healthy,synthetic_prototype_dataset
2026-08-14T05:00:00,HV-2026-003,3,32.56,68.93,60.907,75.12,normal,healthy,synthetic_prototype_dataset
2026-08-14T06:00:00,HV-2026-003,3,32.56,67.69,60.883,67.16,normal,warning,synthetic_prototype_dataset
2026-08-14T07:00:00,HV-2026-003,3,33.49,63.82,60.878,66.97,normal,warning,synthetic_prototype_dataset
2026-08-14T08:00:00,HV-2026-003,3,33.57,63.18,60.885,80.98,normal,healthy,synthetic_prototype_dataset
2026-08-14T09:00:00,HV-2026-003,3,34.85,62.97,60.955,85.24,normal,healthy,synthetic_prototype_dataset
2026-08-14T10:00:00,HV-2026-003,3,33.97,61.72,61.028,81.47,normal,healthy,synthetic_prototype_dataset
2026-08-14T11:00:00,HV-2026-003,3,34.2,61.18,61.017,80.71,normal,healthy,synthetic_prototype_dataset
2026-08-14T12:00:00,HV-2026-003,3,34.3,60.8,61.067,89.51,normal,healthy,synthetic_prototype_dataset
2026-08-14T13:00:00,HV-2026-003,3,34.14,58.47,61.128,84.31,normal,healthy,synthetic_prototype_dataset
2026-08-14T14:00:00,HV-2026-003,3,34.16,57.58,61.181,93.52,normal,healthy,synthetic_prototype_dataset
2026-08-14T15:00:00,HV-2026-003,3,33.76,63.88,61.219,82.76,normal,healthy,synthetic_prototype_dataset
2026-08-14T16:00:00,HV-2026-003,3,33.55,61.77,61.246,90.99,normal,healthy,synthetic_prototype_dataset
2026-08-14T17:00:00,HV-2026-003,3,34.47,62.6,61.263,86.74,normal,healthy,synthetic_prototype_dataset
2026-08-14T18:00:00,HV-2026-003,3,32.73,67.16,61.293,83.65,normal,healthy,synthetic_prototype_dataset
2026-08-14T19:00:00,HV-2026-003,3,32.98,66.63,61.318,94.32,normal,healthy,synthetic_prototype_dataset
2026-08-14T20:00:00,HV-2026-003,3,32.86,70.81,61.324,89.76,normal,healthy,synthetic_prototype_dataset
2026-08-14T21:00:00,HV-2026-003,3,32.64,72.77,61.346,89.7,normal,healthy,synthetic_prototype_dataset
2026-08-14T22:00:00,HV-2026-003,3,31.59,71.73,61.396,91.07,normal,healthy,synthetic_prototype_dataset
2026-08-14T23:00:00,HV-2026-003,3,32.09,76.41,61.439,85.3,normal,warning,synthetic_prototype_dataset
2026-08-15T00:00:00,HV-2026-003,3,31.45,76.59,61.49,81.18,normal,warning,synthetic_prototype_dataset
2026-08-15T01:00:00,HV-2026-003,3,33.02,71.44,61.471,65.98,normal,warning,synthetic_prototype_dataset
2026-08-15T02:00:00,HV-2026-003,3,32.59,74.24,61.499,71.71,normal,healthy,synthetic_prototype_dataset
2026-08-15T03:00:00,HV-2026-003,3,32.34,72.28,61.551,76.96,normal,healthy,synthetic_prototype_dataset
2026-08-15T04:00:00,HV-2026-003,3,32.95,70.28,61.618,78.21,normal,healthy,synthetic_prototype_dataset
2026-08-15T05:00:00,HV-2026-003,3,32.43,71.31,61.686,77.63,normal,healthy,synthetic_prototype_dataset
2026-08-15T06:00:00,HV-2026-003,3,33.43,69.99,61.653,80.34,normal,healthy,synthetic_prototype_dataset
2026-08-15T07:00:00,HV-2026-003,3,33.42,67.16,61.683,73.48,normal,healthy,synthetic_prototype_dataset
2026-08-15T08:00:00,HV-2026-003,3,33.73,65.34,61.705,77.45,normal,healthy,synthetic_prototype_dataset
2026-08-15T09:00:00,HV-2026-003,3,33.94,63.21,61.8,73.86,normal,healthy,synthetic_prototype_dataset
2026-08-15T10:00:00,HV-2026-003,3,35.69,61.3,61.858,81.47,normal,healthy,synthetic_prototype_dataset
2026-08-15T11:00:00,HV-2026-003,3,34.55,60.59,61.862,81.7,normal,healthy,synthetic_prototype_dataset
2026-08-15T12:00:00,HV-2026-003,3,35.13,57.21,61.92,84.6,normal,healthy,synthetic_prototype_dataset
2026-08-15T13:00:00,HV-2026-003,3,34.12,63.79,61.93,83.15,normal,healthy,synthetic_prototype_dataset
2026-08-15T14:00:00,HV-2026-003,3,34.34,59.55,61.972,88.67,normal,healthy,synthetic_prototype_dataset
2026-08-15T15:00:00,HV-2026-003,3,34.32,61.83,61.988,91.19,normal,healthy,synthetic_prototype_dataset
2026-08-15T16:00:00,HV-2026-003,3,33.9,62.61,62.078,89.1,normal,healthy,synthetic_prototype_dataset
2026-08-15T17:00:00,HV-2026-003,3,34.13,67.4,62.157,92.3,normal,healthy,synthetic_prototype_dataset
